"unit","age","ord_brth","geo","time","values","perc","countryname","region"
"NR",17,"1","PL",2005,2594,1.4,"Poland","Eastern Europe"
"NR",17,"1","PT",2005,938,1.6,"Portugal","Southern Europe"
"NR",17,"1","RO",2005,5158,4.6,"Roumania","Eastern Europe"
"NR",18,"1","AT",2005,830,2.3,"Austria","Western Europe"
"NR",18,"1","BE",2005,781,1.4,"Belgium","Western Europe"
"NR",18,"1","BG",2005,1715,4.3,"Bulgaria","Eastern Europe"
"NR",18,"1","CZ",2005,906,1.8,"Czechia","Eastern Europe"
"NR",18,"1","EE",2005,307,4.4,"Estonia","Eastern Europe"
"NR",18,"1","EL",2005,613,1.2,"Greece","Southern Europe"
"NR",18,"1","ES",2005,3364,1.3,"Spain","Southern Europe"
"NR",18,"1","HU",2005,1246,2.8,"Hungary","Eastern Europe"
"NR",18,"1","NL",2005,679,0.8,"Netherlands","Western Europe"
"NR",18,"1","PL",2005,5193,2.8,"Poland","Eastern Europe"
"NR",18,"1","PT",2005,1363,2.3,"Portugal","Southern Europe"
"NR",18,"1","RO",2005,6557,5.8,"Roumania","Eastern Europe"
"NR",19,"1","AT",2005,1204,3.3,"Austria","Western Europe"
"NR",19,"1","BE",2005,1311,2.4,"Belgium","Western Europe"
"NR",19,"1","BG",2005,2205,5.5,"Bulgaria","Eastern Europe"
"NR",19,"1","CZ",2005,1323,2.7,"Czechia","Eastern Europe"
"NR",19,"1","EE",2005,439,6.3,"Estonia","Eastern Europe"
"NR",19,"1","EL",2005,975,1.9,"Greece","Southern Europe"
"NR",19,"1","ES",2005,4401,1.7,"Spain","Southern Europe"
"NR",19,"1","HU",2005,1465,3.3,"Hungary","Eastern Europe"
"NR",19,"1","NL",2005,1276,1.5,"Netherlands","Western Europe"
"NR",19,"1","PL",2005,8672,4.7,"Poland","Eastern Europe"
