"unit","age","ord_brth","geo","time","values","perc","countryname","region"
"NR",47,"1","EE",1995,0,0,"Estonia","Eastern Europe"
"NR",47,"1","EL",1995,11,0,"Greece","Southern Europe"
"NR",47,"1","ES",1995,14,0,"Spain","Southern Europe"
"NR",47,"1","HU",1995,0,0,"Hungary","Eastern Europe"
"NR",47,"1","NL",1995,2,0,"Netherlands","Western Europe"
"NR",47,"1","PL",1995,2,0,"Poland","Eastern Europe"
"NR",47,"1","PT",1995,4,0,"Portugal","Southern Europe"
"NR",47,"1","RO",1995,0,0,"Roumania","Eastern Europe"
"NR",48,"1","AT",1995,0,0,"Austria","Western Europe"
"NR",48,"1","BE",1995,0,0,"Belgium","Western Europe"
"NR",48,"1","BG",1995,0,0,"Bulgaria","Eastern Europe"
"NR",48,"1","CZ",1995,0,0,"Czechia","Eastern Europe"
"NR",48,"1","EE",1995,0,0,"Estonia","Eastern Europe"
"NR",48,"1","EL",1995,5,0,"Greece","Southern Europe"
"NR",48,"1","ES",1995,4,0,"Spain","Southern Europe"
"NR",48,"1","HU",1995,1,0,"Hungary","Eastern Europe"
"NR",48,"1","NL",1995,1,0,"Netherlands","Western Europe"
"NR",48,"1","PL",1995,0,0,"Poland","Eastern Europe"
"NR",48,"1","PT",1995,0,0,"Portugal","Southern Europe"
"NR",48,"1","RO",1995,0,0,"Roumania","Eastern Europe"
"NR",49,"1","AT",1995,0,0,"Austria","Western Europe"
"NR",49,"1","BE",1995,1,0,"Belgium","Western Europe"
"NR",49,"1","BG",1995,0,0,"Bulgaria","Eastern Europe"
"NR",49,"1","CZ",1995,0,0,"Czechia","Eastern Europe"
"NR",49,"1","EE",1995,0,0,"Estonia","Eastern Europe"
"NR",49,"1","EL",1995,5,0,"Greece","Southern Europe"
"NR",49,"1","ES",1995,4,0,"Spain","Southern Europe"
"NR",49,"1","HU",1995,0,0,"Hungary","Eastern Europe"
"NR",49,"1","NL",1995,0,0,"Netherlands","Western Europe"
"NR",49,"1","PL",1995,1,0,"Poland","Eastern Europe"
"NR",49,"1","PT",1995,0,0,"Portugal","Southern Europe"
"NR",49,"1","RO",1995,0,0,"Roumania","Eastern Europe"
